,BRAND,ORDERED_DATE,CITY,AREA_NAME,STORE_ID,L1_CATEGORY,L2_CATEGORY,L3_CATEGORY,PRODUCT_NAME,VARIANT,ITEM_CODE,COMBO,COMBO_ITEM_CODE,COMBO_UNITS_SOLD,BASE_MRP,UNITS_SOLD,GMV
596,nanihaal,9/25/25,Gurgaon,old gurgaon (zone 6),1382659,"masala, pickle and papad",whole spices,sesame,nanihaal safed til,100 g,171845,No,,,66,1,66
597,nanihaal,9/25/25,Noida,crossing republic,1389634,"masala, pickle and papad",powdered spices,black pepper,nanihaal black pepper ( whole),100 g,752565,No,,,240,1,240
598,nanihaal,9/25/25,Noida 1,sector 50,1390227,"masala, pickle and papad",whole spices,methi seeds,nanihaal sabut methi dana,100 g,629844,No,,,40,1,40
599,nanihaal,9/25/25,Noida 1,golf course,406773,"masala, pickle and papad",whole spices,elaichi,nanihaal hari elaichi,20 g,451167,No,,,215,1,215
600,nanihaal,9/25/25,Delhi,ashok vihar,1402052,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
601,nanihaal,9/25/25,Delhi,karol bagh,1403207,"masala, pickle and papad",whole spices,kalonji,nanihaal kalonji,100 g,447621,No,,,72,1,72
602,nanihaal,9/25/25,Pune,pimple saudagar,1393574,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
603,nanihaal,9/25/25,Agra,civil lines,1401076,"masala, pickle and papad",whole spices,methi seeds,nanihaal sabut methi dana,100 g,629844,No,,,40,1,40
604,nanihaal,9/25/25,Central Goa,panaji,1381971,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
605,nanihaal,9/25/25,Noida 1,sector 18,1395430,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
606,nanihaal,9/25/25,Delhi,hauz khas,1404584,"masala, pickle and papad",whole spices,cinnamon,nanihaal dal cheeni,50 g,573571,No,,,75,1,75
607,nanihaal,9/25/25,Delhi,malviya nagar,1399700,"masala, pickle and papad",whole spices,mustard seeds,nanihaal black kaali rai,100 g,476460,No,,,48,1,48
608,nanihaal,9/25/25,Pune,kharadi,1397626,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
609,nanihaal,9/25/25,Lucknow,gomti nagar,1404095,"masala, pickle and papad",whole spices,ajwain,nanihaal ajwain,100 g,903650,No,,,70,1,70
610,nanihaal,9/25/25,Noida 1,indirapuram,1400226,"masala, pickle and papad",whole spices,ajwain,nanihaal ajwain,100 g,903650,No,,,70,1,70
611,nanihaal,9/25/25,Gurgaon,jalvayu towers,1402609,"masala, pickle and papad",whole spices,ajwain,nanihaal ajwain,100 g,903650,No,,,70,2,140
612,nanihaal,9/25/25,Noida,raj nagar,1404166,"masala, pickle and papad",whole spices,kalonji,nanihaal kalonji,100 g,447621,No,,,72,1,72
613,nanihaal,9/25/25,Gurgaon,palam vihar,1384513,"masala, pickle and papad",whole spices,elaichi,nanihaal hari elaichi,20 g,451167,No,,,210,1,210
614,nanihaal,9/25/25,Agra,civil lines,1401076,"masala, pickle and papad",whole spices,ajwain,nanihaal ajwain,100 g,903650,No,,,66,1,66
615,nanihaal,9/25/25,Delhi,karol bagh,1381835,"masala, pickle and papad",whole spices,saunf,nanihaal moti saunf,100 g,129595,No,,,105,1,105
616,nanihaal,9/25/25,Noida,shalimar garden,1399806,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
617,nanihaal,9/25/25,Lucknow,aliganj,1400975,"masala, pickle and papad",whole spices,sesame,nanihaal safed til,100 g,171845,No,,,66,1,66
618,nanihaal,9/25/25,Delhi,new lajpat nagar,1387704,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
619,nanihaal,9/25/25,Noida 1,indirapuram,1385946,"masala, pickle and papad",whole spices,laung,nanihaal laung,50 g,199846,No,,,135,1,135
620,nanihaal,9/25/25,Siliguri,janta nagar,1402809,"masala, pickle and papad",whole spices,sesame,nanihaal safed til,100 g,171845,No,,,57,1,57
621,nanihaal,9/25/25,Pune,hinjewadi,1402808,"masala, pickle and papad",whole spices,mustard seeds,nanihaal kaali sarson,100 g,329709,No,,,30,1,30
622,nanihaal,9/25/25,Delhi,malviya nagar,1399700,"masala, pickle and papad",whole spices,kalonji,nanihaal kalonji,100 g,447621,No,,,72,1,72
623,nanihaal,9/25/25,Noida 1,greater noida,1402066,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
624,nanihaal,9/25/25,Delhi,kakrola,1402457,"masala, pickle and papad",whole spices,ajwain,nanihaal ajwain,100 g,903650,No,,,70,1,70
625,nanihaal,9/25/25,Gurgaon,palam vihar,1404604,"masala, pickle and papad",whole spices,saunf,nanihaal moti saunf,100 g,129595,No,,,105,1,105
626,nanihaal,9/25/25,Noida 1,golf course,406773,"atta, rice and dals",whole grains and cereals,daliya,nanihaal sabut dhaniya,90 g,586816,No,,,50,1,50
627,nanihaal,9/25/25,Noida 1,sector 50,1390227,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,2,136
628,nanihaal,9/25/25,Noida,crossing republic,1389634,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
629,nanihaal,9/25/25,Mumbai,bandra west,969383,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
630,nanihaal,9/25/25,Noida 1,sector 50,1400556,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
631,nanihaal,9/25/25,Noida 1,indirapuram,1401267,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
632,nanihaal,9/25/25,Kolkata,esplanade,1400971,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
633,nanihaal,9/25/25,Gurgaon,dlf phase 4,762551,"masala, pickle and papad",whole spices,kalonji,nanihaal kalonji,100 g,447621,No,,,72,1,72
634,nanihaal,9/25/25,Kolkata,chinar park,867466,"masala, pickle and papad",whole spices,sesame,nanihaal safed til,100 g,171845,No,,,57,2,114
635,nanihaal,9/25/25,Gurgaon,huda city,1298919,"masala, pickle and papad",whole spices,ajwain,nanihaal ajwain,100 g,903650,No,,,70,1,70
636,nanihaal,9/25/25,Gurgaon,sohna road,1389633,"masala, pickle and papad",whole spices,garam masala,nanihaal garam masala,100 g,324671,No,,,190,1,190
637,nanihaal,9/25/25,Kolkata,salt lake,1386097,"masala, pickle and papad",whole spices,methi seeds,nanihaal sabut methi dana,100 g,629844,No,,,40,1,40
638,nanihaal,9/25/25,Gurgaon,sohna road,1278169,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,2,136
639,nanihaal,9/25/25,Pune,hadapsar,1394673,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
640,nanihaal,9/25/25,Siliguri,janta nagar,1403751,"masala, pickle and papad",whole spices,sesame,nanihaal safed til,100 g,171845,No,,,57,1,57
641,nanihaal,9/25/25,Kolkata,south kolkata,1380621,"masala, pickle and papad",whole spices,methi seeds,nanihaal sabut methi dana,100 g,629844,No,,,40,2,80
642,nanihaal,9/25/25,Delhi,vasant kunj,1386536,"masala, pickle and papad",whole spices,kalonji,nanihaal kalonji,100 g,447621,No,,,72,1,72
643,nanihaal,9/25/25,Delhi,burari,1402053,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
644,nanihaal,9/25/25,Kolkata,esplanade,1400971,"masala, pickle and papad",whole spices,elaichi,nanihaal hari elaichi,20 g,451167,No,,,210,1,210
645,nanihaal,9/25/25,Kolkata,garia,1237258,"masala, pickle and papad",whole spices,ajwain,nanihaal ajwain,100 g,903650,No,,,70,1,70
646,nanihaal,9/25/25,Noida,crossing republic,1389634,"masala, pickle and papad",whole spices,methi seeds,nanihaal sabut methi dana,100 g,629844,No,,,40,1,40
647,nanihaal,9/25/25,Lucknow,gomti nagar,1402783,"masala, pickle and papad",whole spices,cinnamon,nanihaal dal cheeni,50 g,573571,No,,,75,1,75
648,nanihaal,9/25/25,Noida 1,noida expressway,1397625,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
649,nanihaal,9/25/25,Lucknow,mahanagar,1403187,"masala, pickle and papad",whole spices,sesame,nanihaal safed til,100 g,171845,No,,,57,1,57
650,nanihaal,9/25/25,Delhi,chattarpur,1402777,"masala, pickle and papad",whole spices,saunf,nanihaal moti saunf,100 g,129595,No,,,105,1,105
651,nanihaal,9/25/25,Kolkata,kankurgachi,1388197,"masala, pickle and papad",whole spices,sesame,nanihaal safed til,100 g,171845,No,,,57,1,57
652,nanihaal,9/25/25,Bhubaneswar,chandrashekarpur,1400964,"masala, pickle and papad",whole spices,methi seeds,nanihaal sabut methi dana,100 g,629844,No,,,40,1,40
653,nanihaal,9/25/25,Noida,crossing republic,1401661,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
654,nanihaal,9/25/25,Chandigarh,south mohali,1387906,"masala, pickle and papad",whole spices,saunf,nanihaal moti saunf,100 g,129595,No,,,105,1,105
655,nanihaal,9/25/25,Jaipur,sindhi camp,1382290,"masala, pickle and papad",whole spices,laung,nanihaal laung,50 g,199846,No,,,135,1,135
656,nanihaal,9/25/25,Lucknow,hazratganj,1347753,"masala, pickle and papad",whole spices,sesame,nanihaal safed til,100 g,171845,No,,,57,1,57
657,nanihaal,9/25/25,Kolkata,rajarhat,1402452,"masala, pickle and papad",whole spices,sesame,nanihaal safed til,100 g,171845,No,,,57,1,57
658,nanihaal,9/25/25,Lucknow,indira nagar,1398442,"masala, pickle and papad",whole spices,ajwain,nanihaal ajwain,100 g,903650,No,,,70,1,70
659,nanihaal,9/25/25,Noida 1,noida expressway,1404627,"masala, pickle and papad",whole spices,ajwain,nanihaal ajwain,100 g,903650,No,,,70,1,70
660,nanihaal,9/25/25,Gurgaon,sohna road,1389633,"atta, rice and dals",whole grains and cereals,daliya,nanihaal sabut dhaniya,90 g,586816,No,,,50,1,50
661,nanihaal,9/25/25,Gurgaon,jalvayu towers,1395428,"masala, pickle and papad",whole spices,cinnamon,nanihaal dal cheeni,50 g,573571,No,,,75,1,75
662,nanihaal,9/25/25,Faridabad,sector 79,1391900,"masala, pickle and papad",whole spices,sesame,nanihaal safed til,100 g,171845,No,,,57,1,57
663,nanihaal,9/25/25,Delhi,janakpuri,1400548,"masala, pickle and papad",whole spices,mustard seeds,nanihaal kaali sarson,100 g,329709,No,,,30,1,30
664,nanihaal,9/25/25,Gurgaon,old gurgaon (zone 6),1389005,"masala, pickle and papad",whole spices,laung,nanihaal laung,50 g,199846,No,,,145,1,145
665,nanihaal,9/25/25,Noida,crossing republic,1404167,"masala, pickle and papad",whole spices,sesame,nanihaal safed til,100 g,171845,No,,,57,1,57
666,nanihaal,9/25/25,Delhi,rajouri garden,1401654,"masala, pickle and papad",whole spices,laung,nanihaal laung,50 g,199846,No,,,135,1,135
667,nanihaal,9/25/25,Jaipur,pratap nagar,1395724,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
668,nanihaal,9/25/25,Gurgaon,huda city,1400549,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,2,136
669,nanihaal,9/25/25,Noida 1,greater noida,1388388,"masala, pickle and papad",whole spices,elaichi,nanihaal moti elaichi,50 g,642095,No,,,225,1,225
670,nanihaal,9/25/25,Chandigarh,panchkula,1385562,"masala, pickle and papad",whole spices,cinnamon,nanihaal dal cheeni,50 g,573571,No,,,75,1,75
671,nanihaal,9/25/25,Moradabad,budh bazar,1402272,"masala, pickle and papad",whole spices,methi seeds,nanihaal sabut methi dana,100 g,629844,No,,,40,1,40
672,nanihaal,9/25/25,Faridabad,nit,1393826,"masala, pickle and papad",powdered spices,black pepper,nanihaal black pepper ( whole),100 g,752565,No,,,240,1,240
673,nanihaal,9/25/25,Dehradun,hathibarkala,1381970,"masala, pickle and papad",whole spices,cinnamon,nanihaal dal cheeni,50 g,573571,No,,,75,1,75
674,nanihaal,9/25/25,Ahmedabad,vastrapur,1383570,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
675,nanihaal,9/25/25,Delhi,vasant kunj,1386536,"masala, pickle and papad",whole spices,laung,nanihaal laung,50 g,199846,No,,,135,1,135
676,nanihaal,9/25/25,Delhi,south extension,1398755,"masala, pickle and papad",whole spices,mustard seeds,nanihaal kaali sarson,100 g,329709,No,,,30,1,30
677,nanihaal,9/25/25,Chandigarh,zirakpur,1388997,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
678,nanihaal,9/25/25,Pune,baner,1389001,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
679,nanihaal,9/25/25,Kolkata,burrabazar,1391896,"masala, pickle and papad",whole spices,laung,nanihaal laung,50 g,199846,No,,,135,1,135
680,nanihaal,9/25/25,Delhi,laxmi nagar,649841,"masala, pickle and papad",whole spices,elaichi,nanihaal moti elaichi,50 g,642095,No,,,255,1,255
681,nanihaal,9/25/25,Cuttack,cda,1402075,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,55,1,55
682,nanihaal,9/25/25,Chandigarh,zirakpur,1388997,"masala, pickle and papad",whole spices,methi seeds,nanihaal sabut methi dana,100 g,629844,No,,,40,1,40
683,nanihaal,9/25/25,Delhi,burari,1402053,"atta, rice and dals",whole grains and cereals,daliya,nanihaal sabut dhaniya,90 g,586816,No,,,50,1,50
684,nanihaal,9/25/25,Delhi,kakrola,1384143,"masala, pickle and papad",whole spices,laung,nanihaal laung,50 g,199846,No,,,135,1,135
685,nanihaal,9/25/25,Kolkata,esplanade,1400971,"masala, pickle and papad",whole spices,sesame,nanihaal safed til,100 g,171845,No,,,57,1,57
686,nanihaal,9/25/25,Delhi,vasant kunj,1386536,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
687,nanihaal,9/25/25,Faridabad,nit,1393826,"masala, pickle and papad",whole spices,mustard seeds,nanihaal black kaali rai,100 g,476460,No,,,48,1,48
688,nanihaal,9/25/25,Noida 1,golf course,406773,"masala, pickle and papad",whole spices,cinnamon,nanihaal dal cheeni,50 g,573571,No,,,75,1,75
689,nanihaal,9/25/25,Gurgaon,sector-14,1394451,"masala, pickle and papad",whole spices,kalonji,nanihaal kalonji,100 g,447621,No,,,72,1,72
690,nanihaal,9/25/25,Pune,ravet,1389254,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
691,nanihaal,9/25/25,Pune,viman nagar,1385564,"masala, pickle and papad",whole spices,garam masala,nanihaal garam masala,100 g,324671,No,,,190,1,190
692,nanihaal,9/25/25,Chandigarh,north mohali,1387904,"masala, pickle and papad",whole spices,saunf,nanihaal moti saunf,100 g,129595,No,,,105,1,105
693,nanihaal,9/25/25,Kolkata,rajarhat,1403839,"masala, pickle and papad",whole spices,ajwain,nanihaal ajwain,100 g,903650,No,,,70,1,70
694,nanihaal,9/25/25,Noida 1,indirapuram,1401267,"masala, pickle and papad",whole spices,sesame,nanihaal safed til,100 g,171845,No,,,57,1,57
695,nanihaal,9/25/25,Noida 1,noida expressway,1398130,"masala, pickle and papad",whole spices,ajwain,nanihaal ajwain,100 g,903650,No,,,70,1,70
696,nanihaal,9/25/25,Panipat,captain nagar,1402847,"masala, pickle and papad",whole spices,elaichi,nanihaal moti elaichi,50 g,642095,No,,,255,1,255
697,nanihaal,9/25/25,Noida 1,sector 18,1395430,"masala, pickle and papad",whole spices,ajwain,nanihaal ajwain,100 g,903650,No,,,70,1,70
698,nanihaal,9/25/25,Noida 1,greater noida,1399346,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
699,nanihaal,9/25/25,Chandigarh,north mohali,1387904,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
700,nanihaal,9/25/25,Pune,wakad,1382710,"masala, pickle and papad",whole spices,mustard seeds,nanihaal kaali sarson,100 g,329709,No,,,30,1,30
701,nanihaal,9/25/25,Noida 1,indirapuram,1400226,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,2,136
702,nanihaal,9/25/25,Lucknow,gomti nagar,1402783,"masala, pickle and papad",whole spices,sesame,nanihaal safed til,100 g,171845,No,,,57,1,57
703,nanihaal,9/25/25,Gurgaon,huda city,1298919,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
704,nanihaal,9/25/25,Delhi,chattarpur,1402777,"masala, pickle and papad",whole spices,methi seeds,nanihaal sabut methi dana,100 g,629844,No,,,40,1,40
705,nanihaal,9/25/25,Delhi,hauz khas,1404584,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,2,136
706,nanihaal,9/25/25,Aligarh,civil lines,1400959,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,3,204
707,nanihaal,9/25/25,Jamshedpur,mango,1403028,"masala, pickle and papad",whole spices,elaichi,nanihaal hari elaichi,20 g,451167,No,,,210,1,210
708,nanihaal,9/25/25,Agra,civil lines,1402243,"masala, pickle and papad",whole spices,ajwain,nanihaal ajwain,100 g,903650,No,,,70,1,70
709,nanihaal,9/25/25,Noida,crossing republic,1401713,"masala, pickle and papad",whole spices,laung,nanihaal laung,50 g,199846,No,,,135,1,135
710,nanihaal,9/25/25,Bhubaneswar,chandrashekarpur,1389257,"masala, pickle and papad",whole spices,garam masala,nanihaal garam masala,100 g,324671,No,,,190,1,190
711,nanihaal,9/25/25,Jaipur,vaishali nagar,1382166,"masala, pickle and papad",whole spices,elaichi,nanihaal hari elaichi,20 g,451167,No,,,215,1,215
712,nanihaal,9/25/25,Lucknow,ashiyana,1403559,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
713,nanihaal,9/25/25,Gurgaon,dlf phase 4,1401254,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
714,nanihaal,9/25/25,Kolkata,behala,1395725,"masala, pickle and papad",whole spices,sesame,nanihaal safed til,100 g,171845,No,,,57,1,57
715,nanihaal,9/25/25,Delhi,rajouri garden,1386535,"masala, pickle and papad",whole spices,mustard seeds,nanihaal black kaali rai,100 g,476460,No,,,48,1,48
716,nanihaal,9/25/25,Gurgaon,cyber city,1380623,"masala, pickle and papad",whole spices,elaichi,nanihaal moti elaichi,50 g,642095,No,,,255,1,255
717,nanihaal,9/25/25,Jaipur,jagatpura,1401259,"masala, pickle and papad",whole spices,ajwain,nanihaal ajwain,100 g,903650,No,,,70,1,70
718,nanihaal,9/25/25,Noida 1,greater noida,1388388,"masala, pickle and papad",whole spices,mustard seeds,nanihaal kaali sarson,100 g,329709,No,,,30,1,30
719,nanihaal,9/25/25,Jaipur,malviya nagar,1386095,"masala, pickle and papad",whole spices,methi seeds,nanihaal sabut methi dana,100 g,629844,No,,,40,1,40
720,nanihaal,9/25/25,Gurgaon,jalvayu towers,1402057,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,55,1,55
721,nanihaal,9/25/25,Noida,raj nagar,1402615,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
722,nanihaal,9/25/25,Lucknow,gomti nagar,1404095,"masala, pickle and papad",whole spices,laung,nanihaal laung,50 g,199846,No,,,135,1,135
723,nanihaal,9/25/25,Bhubaneswar,chandrashekarpur,1389257,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
724,nanihaal,9/25/25,Gurgaon,imt manesar,1402779,"masala, pickle and papad",whole spices,ajwain,nanihaal ajwain,100 g,903650,No,,,70,1,70
725,nanihaal,9/25/25,Lucknow,mohanlalganj,1400225,"masala, pickle and papad",whole spices,sesame,nanihaal safed til,100 g,171845,No,,,57,1,57
726,nanihaal,9/25/25,Delhi,kirti nagar,1400924,"masala, pickle and papad",whole spices,mustard seeds,nanihaal kaali sarson,100 g,329709,No,,,30,1,30
727,nanihaal,9/25/25,Gurgaon,new sohna road,1402056,"masala, pickle and papad",whole spices,garam masala,nanihaal garam masala,100 g,324671,No,,,190,1,190
728,nanihaal,9/25/25,Noida 1,sector 50,1400556,"masala, pickle and papad",whole spices,sesame,nanihaal safed til,100 g,171845,No,,,66,1,66
729,nanihaal,9/25/25,Jaipur,manasarovar,1381754,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
730,nanihaal,9/25/25,Gurgaon,dlf phase 4,762551,"masala, pickle and papad",whole spices,methi seeds,nanihaal sabut methi dana,100 g,629844,No,,,40,1,40
731,nanihaal,9/25/25,Noida,raj nagar,1394453,"masala, pickle and papad",whole spices,ajwain,nanihaal ajwain,100 g,903650,No,,,70,1,70
732,nanihaal,9/25/25,Noida 1,indirapuram,1401267,"masala, pickle and papad",whole spices,kalonji,nanihaal kalonji,100 g,447621,No,,,72,1,72
733,nanihaal,9/25/25,Kolkata,garia,1237258,"masala, pickle and papad",whole spices,methi seeds,nanihaal sabut methi dana,100 g,629844,No,,,40,1,40
734,nanihaal,9/25/25,Faridabad,nit,1390226,"masala, pickle and papad",whole spices,saunf,nanihaal moti saunf,100 g,129595,No,,,105,1,105
735,nanihaal,9/25/25,Noida 1,greater noida,1388388,"masala, pickle and papad",whole spices,methi seeds,nanihaal sabut methi dana,100 g,629844,No,,,40,1,40
736,nanihaal,9/25/25,Mumbai,matunga wadala,1113109,"masala, pickle and papad",whole spices,mustard seeds,nanihaal kaali sarson,100 g,329709,No,,,30,1,30
737,nanihaal,9/25/25,Noida,crossing republic,1404167,"masala, pickle and papad",whole spices,methi seeds,nanihaal sabut methi dana,100 g,629844,No,,,40,1,40
738,nanihaal,9/25/25,Bhubaneswar,khandagiri,1400218,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
739,nanihaal,9/25/25,Gurgaon,imt manesar,1387568,"masala, pickle and papad",whole spices,saunf,nanihaal moti saunf,100 g,129595,No,,,105,1,105
740,nanihaal,9/25/25,Kolkata,garia,1386270,"masala, pickle and papad",powdered spices,black pepper,nanihaal black pepper ( whole),100 g,752565,No,,,240,1,240
741,nanihaal,9/25/25,Chandigarh,south mohali,1403831,"masala, pickle and papad",whole spices,saunf,nanihaal moti saunf,100 g,129595,No,,,105,1,105
742,nanihaal,9/25/25,Noida 1,sector 50,1390227,"masala, pickle and papad",whole spices,sesame,nanihaal safed til,100 g,171845,No,,,57,1,57
743,nanihaal,9/25/25,Delhi,vasant kunj,1386536,"masala, pickle and papad",whole spices,elaichi,nanihaal hari elaichi,20 g,451167,No,,,215,1,215
744,nanihaal,9/25/25,Delhi,new lajpat nagar,1387704,"masala, pickle and papad",whole spices,saunf,nanihaal moti saunf,100 g,129595,No,,,105,1,105
745,nanihaal,9/25/25,Central Goa,nor_mapusa ( do not use),1387908,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
746,nanihaal,9/25/25,Chandigarh,south mohali,1403687,"masala, pickle and papad",whole spices,cinnamon,nanihaal dal cheeni,50 g,573571,No,,,75,1,75
747,nanihaal,9/25/25,Delhi,ashok vihar,816651,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
748,nanihaal,9/25/25,Mumbai,jog gor west,1403842,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
749,nanihaal,9/25/25,Delhi,dilshad gardens,1402249,"masala, pickle and papad",whole spices,methi seeds,nanihaal sabut methi dana,100 g,629844,No,,,40,1,40
750,nanihaal,9/25/25,Delhi,paschim vihar,1400967,"masala, pickle and papad",whole spices,elaichi,nanihaal hari elaichi,20 g,451167,No,,,215,1,215
751,nanihaal,9/25/25,Delhi,chattarpur,1394450,"masala, pickle and papad",whole spices,laung,nanihaal laung,50 g,199846,No,,,145,1,145
752,nanihaal,9/25/25,Aligarh,civil lines,1402047,"masala, pickle and papad",whole spices,methi seeds,nanihaal sabut methi dana,100 g,629844,No,,,40,1,40
753,nanihaal,9/25/25,Noida 1,sector 50,1390227,"masala, pickle and papad",whole spices,jeera,nanihaal jeera,200 g,655718,No,,,170,1,170
754,nanihaal,9/25/25,Pune,magarpatta,1401109,"masala, pickle and papad",whole spices,mustard seeds,nanihaal kaali sarson,100 g,329709,No,,,30,4,120
755,nanihaal,9/25/25,Kota,borkheda,1401280,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
756,nanihaal,9/25/25,Kolkata,narendrapur,1314370,"masala, pickle and papad",whole spices,sesame,nanihaal safed til,100 g,171845,No,,,57,1,57
757,nanihaal,9/25/25,Faridabad,sector 15_fbd,1381444,"masala, pickle and papad",whole spices,elaichi,nanihaal hari elaichi,20 g,451167,No,,,215,2,430
758,nanihaal,9/25/25,Noida 1,noida expressway,1398130,"masala, pickle and papad",whole spices,laung,nanihaal laung,50 g,199846,No,,,135,1,135
759,nanihaal,9/25/25,Chandigarh,greater mohali,1403513,"masala, pickle and papad",whole spices,kalonji,nanihaal kalonji,100 g,447621,No,,,72,1,72
760,nanihaal,9/25/25,Gurgaon,dlf phase 4,762551,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
761,nanihaal,9/25/25,Bhubaneswar,khandagiri,1403022,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,55,1,55
762,nanihaal,9/25/25,Noida,raj nagar,1404098,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
763,nanihaal,9/25/25,Lucknow,mohanlalganj,1397032,"masala, pickle and papad",whole spices,ajwain,nanihaal ajwain,100 g,903650,No,,,70,1,70
764,nanihaal,9/25/25,Noida,crossing republic,1404167,"masala, pickle and papad",whole spices,ajwain,nanihaal ajwain,100 g,903650,No,,,70,1,70
765,nanihaal,9/25/25,Mumbai,dombivli,1401266,"masala, pickle and papad",whole spices,mustard seeds,nanihaal kaali sarson,100 g,329709,No,,,30,1,30
766,nanihaal,9/25/25,Noida,crossing republic,1389634,"masala, pickle and papad",whole spices,ajwain,nanihaal ajwain,100 g,903650,No,,,70,1,70
767,nanihaal,9/25/25,Gurgaon,jalvayu towers,1395428,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,2,136
768,nanihaal,9/25/25,Lucknow,aliganj,1339714,"masala, pickle and papad",whole spices,elaichi,nanihaal moti elaichi,50 g,642095,No,,,255,1,255
769,nanihaal,9/25/25,Noida,crossing republic,1389634,"masala, pickle and papad",whole spices,cinnamon,nanihaal dal cheeni,50 g,573571,No,,,75,1,75
770,nanihaal,9/25/25,Aligarh,civil lines,1400958,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
